Time,BTC,ETH,BCH,XMR,DASH,BTC_volume,ETH_volume,BCH_volume,XMR_volume,DASH_volume
01/26/21 03:00 AM,32319.35,1349.76,433.99,140.14,101.80624912,17294372.5667401,6559605.86472285,33245058.7753193,8467114.1560076,216804.824841717
01/26/21 04:00 AM,31533.8,1312.77,428.53,137.07,103.4172206,11334547.2751445,2873619.60844392,18000315.7758612,14293953.3488664,143963.68141388
01/26/21 05:00 AM,32037.52,1339.6,427.12,137.21,102.50471884,4690468.3777843,1400383.59465437,48346944.0664235,2137345.5267543,97379.482898
01/26/21 06:00 AM,32090,1338.96,430.84,138.31,104.49982877,10239414.0891996,1926311.21394363,28004974.3331253,3182074.3427814,485808.869409483
01/26/21 07:00 AM,31601.35,1316.04,425.33,137.47,103.69893956,13451001.6967416,2590193.39552422,28518757.873936,14635822.8770624,639595.188415282
01/26/21 08:00 AM,31663.1,1319.07,426.11,137.38,103.03543917,11937807.9467727,6042406.286495,65812611.8938652,1936964.494965,1147927.74186293
01/26/21 09:00 AM,31890.62,1328.4,431.41,138.72,102.14225367,9966767.50838458,6139596.60402424,23273008.6376628,3576853.921422,4400251.5271065
01/26/21 10:00 AM,31835.06,1317.01,429.26,137.9,101.88030021,12106876.8733178,5009177.95614554,22346490.3975795,1450888.6075212,3235992.21234903
01/26/21 11:00 AM,32241.15,1337.57,433.63,137.99,102.39947647,7977061.23540313,3846566.26137755,25298027.203573,23326960.777704,1247206.64878161
01/26/21 12:00 PM,31786.39,1314.39,431.38,136.07,103.31827888,13004043.6682244,9902290.45243939,27551977.6476177,7785447.0715235,107292.627246408
01/26/21 01:00 PM,31301.94,1273.76,423.48,134.43,103.66794595,11056006.9729989,7973737.50711778,78137202.1103277,24389690.8651003,0
01/26/21 02:00 PM,31786.27,1286.25,425.32,136.91,103.66794595,24083527.8556293,5367127.43674628,69644220.503343,15570599.5557372,0
01/26/21 03:00 PM,31280.76,1260.35,418.53,136.64,104.05471388,13304343.3406946,3726574.35418017,67704239.9947722,12151815.052847,1088673.27328557
01/26/21 04:00 PM,31785.55,1281.84,421.11,137.65,103.85020026,21668990.8748871,6839144.16547977,77076364.8042226,12581125.9429683,41557.2797741671
01/26/21 05:00 PM,32021.11,1310.25,427.2,138.81,103.9810931,19690226.6330497,9854276.25957462,19925043.8433669,13110883.6305888,1482991.39526014
01/26/21 06:00 PM,32238.65,1331.11,429.12,139.14,104.85343578,18109775.1365004,5687515.0746346,37790886.2456264,24081727.83774,15146089.2250467
01/26/21 07:00 PM,32275.69,1339.48,430.42,138.39,105.40664126,14042080.0320009,9089411.5516044,14970331.1493502,1578708.388933,0
01/26/21 08:00 PM,32240.51,1342.75,427.87,138.33,104.02966029,18693150.9347536,8710319.78072453,27688959.8122842,3016247.5627343,837729.43356802
01/26/21 09:00 PM,32030.41,1338.6,426.2,136.93,103.05142307,24123684.0675487,7230866.52052262,21765114.8252604,3078280.970822,1471163.66151867
01/26/21 10:00 PM,32013.42,1334.13,422.89,136.31,102.61117121,20341886.7291494,5848644.79232441,23699602.560813,2243539.2216528,0
01/26/21 11:00 PM,32785,1363.27,429.7,138.45,101.81800287,26934040.7832618,7017879.57577213,14911562.1339615,20838171.4764729,143258.727273052
01/27/21 12:00 AM,32521.65,1366.91,428.24,138.07,101.41834808,17556715.1670862,6700968.56592121,23955826.6251195,4782602.7764928,730212.106176
01/27/21 01:00 AM,32367.16,1347.09,426.97,136.64,100.91399524,14661310.5608278,3091997.55485483,27182372.5667505,7678524.4166768,293862.465392257
01/27/21 02:00 AM,32132.26,1321.09,420.73,135.03,99.82113037,16310388.643188,4241628.36683307,18439127.4843774,6448687.9157055,94979.9832286671
01/27/21 03:00 AM,31851,1302.01,415.95,134.28,100.90986871,9637479.52097989,3741056.39424829,45290825.1117131,23263085.9833924,365143.047123341
01/27/21 04:00 AM,31823.46,1309.84,416.45,134.09,100.50256676,11541263.1972498,4729419.96321679,23034546.5559552,20685033.3903808,251440.32755194
01/27/21 05:00 AM,31923.83,1311.98,416.04,132.95,99.54689072,15879512.9665183,6711819.48752975,40583042.5976462,13638676.1217987,2987702.53741307
01/27/21 06:00 AM,31547.7,1285.11,407.18,131.95,99.01008621,12722487.9795255,4376678.63715533,73764738.6544001,10679942.596887,720802.645447826
01/27/21 07:00 AM,31735,1294.31,408,133.08,99.44934999,15070469.3447569,4536107.94211632,58934435.9699787,5973581.512371,115374.164458964
01/27/21 08:00 AM,31798.9,1296.39,407.91,133.92,97.84292418,21480455.2882694,7505599.38579491,140747296.754542,5601999.196875,14733832.048611
01/27/21 09:00 AM,31213.09,1261.93,394.03,131.55,97.92276439,29300335.1917881,8022068.22110522,95035190.6682432,19567501.2967962,465959.985778871
01/27/21 10:00 AM,31242.03,1272.51,397.19,134.82,96.97502684,16549261.2867742,3634960.53168385,38506075.133496,15833596.1544046,4424377.18537399
01/27/21 11:00 AM,31416.28,1278.45,398.55,134.77,94.56123,22510638.574991,5721647.00296259,76636506.9683729,9498093.5594,3169509.27962729
01/27/21 12:00 PM,30710.07,1250.9,389.7,131.36,97.47656454,33810956.4570324,5680349.20639728,55481810.2714455,32335515.9132588,1532490.31663361
01/27/21 01:00 PM,30783.79,1263.86,395.14,132.51,97.72136024,20339915.0164123,5052766.16885132,59250383.1889972,5102719.0819388,6304.60691266148
01/27/21 02:00 PM,30295.16,1236.33,383.49,130.07,96.95923519,75221570.8868848,10764863.2208413,170596368.199844,47576231.8820646,815132.535011151
01/27/21 03:00 PM,29540,1222.94,375.65,127.48,96.15784956,49875385.0844487,12329216.9986974,114930669.59689,35353354.7328853,1285440.48205434
01/27/21 04:00 PM,30352.92,1282.26,383.55,130.16,97.92523612,50881998.4252551,11132291.8382533,154096040.766676,15791274.5234544,1888369.73995962
01/27/21 05:00 PM,30587.52,1272.81,382.33,129.51,98.58009339,33908909.7190043,4875178.04637449,136507941.85208,13836733.1123951,510173.091262847
01/27/21 06:00 PM,30564.58,1258.87,374.55,129.33,97.85042997,41135194.1594259,31823536.8541063,78442199.0384393,97863381.2159601,391401.71988
01/27/21 07:00 PM,29740.24,1225.22,371.02,129.2,97.25497677,34875985.9262065,8879656.4736712,132843598.0136,76426322.896784,5348462.081667
01/27/21 08:00 PM,30776.35,1269.33,380,129.49,96.74562382,70394379.7812187,8766497.2326939,146827123.71628,7821938.2853231,10086722.7701187
01/27/21 09:00 PM,31595.7,1291.26,386.96,131.13,95.50657576,29432206.5760029,6311367.62208008,107177733.773369,8768219.1689092,642922.807010592
01/27/21 10:00 PM,31001.12,1276.62,382.46,129.38,96.85555555,21930668.1021677,6368048.17212482,97862947.2864709,15022998.4398395,2574642.36888565
01/27/21 11:00 PM,30589.68,1253.88,382.62,127.41,98.05664879,25070068.9619191,3715777.38333236,15866289.7028517,15323056.922133,0
01/28/21 12:00 AM,30427.34,1240.62,377.83,125.47,98.39536284,29637998.6616644,3126529.01596625,36645209.2718192,8568152.473153,334622.949946272
01/28/21 01:00 AM,30725.48,1261.31,380.97,126.04,98.56,23460716.0950852,2193432.93281564,33641275.562226,75601728.161813,806056.495552
01/28/21 02:00 AM,30951.6,1269.57,383.45,126.82,99.83515416,11178806.2395317,1073223.50067072,6954816.8881224,58217644.454496,8113391.42190143
01/28/21 03:00 AM,31075.29,1272.24,385.77,128.17,100.71841929,27899829.5087363,8884510.5817854,58955238.0710985,80655397.7844436,154483.770769022
01/28/21 04:00 AM,31508.08,1291.45,392.51,128.88,99.358876,21396978.3634558,4541790.57140288,101117385.956619,41259130.171752,198717.752
01/28/21 05:00 AM,31387.5,1285.9,392.42,127.16,98.87528418,20509129.2527118,1485785.78979769,38775407.9838045,4652779.9401255,9782349.32326831
01/28/21 06:00 AM,31772.98,1304.58,394.39,129.01,99.42425134,7167320.39855213,5135285.13934986,46766197.1796039,7748676.475826,1043992.4948537
01/28/21 07:00 AM,31612.39,1306.23,394.41,129.14,100.59789879,14580755.3988683,2376515.23283687,16395850.6046575,2698130.1863945,687351.089255612
01/28/21 08:00 AM,31182.59,1287.56,389.38,127.88,101.25583556,9750915.878876,3496963.69205464,31276982.5006365,3030941.2374569,1552845.4175619
01/28/21 09:00 AM,31084.15,1278.53,389.76,127.45,101.23864839,29613329.0180225,3005254.67191739,21891376.2566837,7738651.5878812,1884606.68529559
01/28/21 10:00 AM,31482.14,1303.35,394.76,129.28,104,10352327.4305031,2600183.5938921,17235637.4214866,37215941.220024,2380797.0264
01/28/21 11:00 AM,31505,1301.51,392.14,130.2,102.50471884,11874123.0040247,2959189.90377257,22983229.475304,74570195.2105799,371239.116895476
01/28/21 12:00 PM,31471.47,1303.41,392.43,136.97,102,11093807.4767769,6247017.4544052,20069583.0006067,138397663.991136,9335048.32524
01/28/21 01:00 PM,31513.5,1320,396.23,136.49,102.123,17511415.2139629,13176904.9063588,14723618.9524875,83844375.6166986,226542.95065521
